Start Time	End Time	Active Appliances
2014-10-03 03:00:00	2014-10-03 03:30:00	{'3-23887.0', '9-24553.0'}
2014-10-03 03:30:00	2014-10-03 04:00:00	{'9-23103.0', '3-22518.0', '19-2874.0'}
2014-10-03 04:00:00	2014-10-03 04:30:00	{'9-24462.0', '3-24014.0'}
2014-10-03 04:30:00	2014-10-03 05:00:00	{'9-22932.0', '3-22431.0'}
2014-10-03 05:00:00	2014-10-03 05:30:00	{'3-24043.0', '9-24592.0'}
2014-10-03 05:30:00	2014-10-03 06:00:00	{'3-22862.0', '9-22957.0'}
2014-10-03 06:00:00	2014-10-03 06:30:00	{'3-24635.5', '9-24526.5'}
2014-10-03 06:30:00	2014-10-03 07:00:00	{'3-22960.0', '9-23002.5', '4-129343.0'}
2014-10-03 07:00:00	2014-10-03 07:30:00	{'3-24544.0', '9-24572.0'}
2014-10-03 07:30:00	2014-10-03 08:00:00	{'9-23171.0', '3-23225.0'}
2014-10-03 08:00:00	2014-10-03 08:30:00	{'3-24590.0', '9-24627.0'}
2014-10-03 08:30:00	2014-10-03 09:00:00	{'3-22261.0', '9-23100.0'}
2014-10-03 09:00:00	2014-10-03 09:30:00	{'3-24117.0', '9-24614.0'}
2014-10-03 09:30:00	2014-10-03 10:00:00	{'3-22395.0', '9-23096.0'}
2014-10-03 10:00:00	2014-10-03 10:30:00	{'19-23217.0', '3-36387.0', '9-24584.0'}
2014-10-03 10:30:00	2014-10-03 11:00:00	{'9-23534.0', '3-53305.0'}
2014-10-03 11:00:00	2014-10-03 11:30:00	{'3-58453.0', '9-25296.0', '19-17767.0'}
2014-10-03 11:30:00	2014-10-03 12:00:00	{'3-52725.0', '9-23693.0'}
2014-10-03 12:00:00	2014-10-03 12:30:00	{'19-13009.0', '9-25151.0', '21-118127.0', '3-51735.5'}
2014-10-03 12:30:00	2014-10-03 13:00:00	{'3-49495.0', '9-23585.0'}
2014-10-03 13:00:00	2014-10-03 13:30:00	{'19-5650.0', '3-56204.0', '9-24675.0'}
2014-10-03 13:30:00	2014-10-03 14:00:00	{'9-23127.0', '3-51735.0'}
2014-10-03 14:00:00	2014-10-03 14:30:00	{'9-24726.0', '3-53685.0', '19-0.0'}
2014-10-03 14:30:00	2014-10-03 15:00:00	{'3-28761.0', '9-23194.0', '7-16114.0'}
2014-10-03 15:00:00	2014-10-03 15:30:00	{'9-24779.0', '3-23856.0', '7-94601.0'}
2014-10-03 15:30:00	2014-10-03 16:00:00	{'3-23664.0', '9-23151.0', '19-24139.0'}
2014-10-03 16:00:00	2014-10-03 16:30:00	{'3-46513.0', '9-24704.0'}
2014-10-03 23:00:00	2014-10-03 23:30:00	{'9-24372.0', '3-11494.0', '19-19194.0'}
2014-10-03 23:30:00	2014-10-03 00:00:00	{'3-21970.0', '9-22869.0'}
2014-10-04 13:30:00	2014-10-04 14:00:00	{'5-20000.0', '9-22522.0', '3-4970.0', '19-8554.0'}
2014-10-04 14:00:00	2014-10-04 14:30:00	{'5-21509.0', '9-24303.0', '3-53000.0'}
2014-10-04 14:30:00	2014-10-04 15:00:00	{'9-22864.0', '5-20078.0', '3-55434.0', '19-4600.0'}
2014-10-04 15:00:00	2014-10-04 15:30:00	{'3-57910.0', '9-24739.0', '5-21388.0'}
2014-10-04 15:30:00	2014-10-04 16:00:00	{'3-54733.0', '19-2179.0', '5-19850.0', '9-22821.0'}
2014-10-04 16:00:00	2014-10-04 16:30:00	{'9-24233.0', '3-58649.0', '5-21099.0'}
2014-10-04 16:30:00	2014-10-04 17:00:00	{'9-22879.0', '3-53580.0', '5-19946.0'}
2014-10-04 17:00:00	2014-10-04 17:30:00	{'3-29114.5', '9-24541.0', '5-21441.0'}
2014-10-04 17:30:00	2014-10-04 18:00:00	{'3-15077.0', '9-22770.0'}
2014-10-04 18:00:00	2014-10-04 18:30:00	{'19-22652.0', '9-24469.0', '3-16294.0'}
2014-10-04 18:30:00	2014-10-04 19:00:00	{'3-15119.0', '9-22698.0'}
2014-10-04 19:00:00	2014-10-04 19:30:00	{'19-17231.0', '9-24251.0', '3-16098.0'}
2014-10-04 19:30:00	2014-10-04 20:00:00	{'3-15101.0', '9-22643.0'}
2014-10-04 20:00:00	2014-10-04 20:30:00	{'9-24288.0', '3-16078.0', '19-10336.0'}
2014-10-04 20:30:00	2014-10-04 21:00:00	{'9-22698.0', '3-15079.0'}
2014-10-04 21:00:00	2014-10-04 21:30:00	{'19-2702.0', '3-16082.5', '9-24422.0'}
2014-10-04 21:30:00	2014-10-04 22:00:00	{'9-22694.0', '3-15059.0'}
2014-10-04 22:00:00	2014-10-04 22:30:00	{'9-25309.0', '3-16194.0'}
2014-10-04 22:30:00	2014-10-04 23:00:00	{'5-9732.0', '3-15142.0', '9-22835.0'}
2014-10-04 23:00:00	2014-10-04 23:30:00	{'5-21620.0', '9-24348.0', '3-16199.0'}
2014-10-04 23:30:00	2014-10-04 00:00:00	{'9-23391.0', '3-15078.0', '19-20819.0', '5-20086.0'}
2014-10-05 00:00:00	2014-10-05 00:30:00	{'3-22456.0', '9-24365.0', '5-21464.0'}
2014-10-05 11:30:00	2014-10-05 12:00:00	{'5-7805.0', '3-9242.0', '9-22718.0', '19-9836.0'}
2014-10-05 12:00:00	2014-10-05 12:30:00	{'22-3705.0', '9-24858.0', '3-25749.0'}
2014-10-05 12:30:00	2014-10-05 13:00:00	{'19-13748.0', '22-363857.0', '20-56001.0', '9-23374.5', '21-80362.0', '3-47310.0'}
2014-10-05 13:00:00	2014-10-05 13:30:00	{'3-45791.0', '20-155141.0', '9-24890.0', '22-27548.0'}
2014-10-05 13:30:00	2014-10-05 14:00:00	{'9-23421.0', '19-13717.0', '20-4155.0', '22-280108.0', '3-47575.0'}
2014-10-05 14:00:00	2014-10-05 14:30:00	{'3-30811.0', '9-24705.0', '20-4646.0'}
2014-10-05 14:30:00	2014-10-05 15:00:00	{'19-15860.0', '9-23011.0', '3-18636.0'}
2014-10-05 15:00:00	2014-10-05 15:30:00	{'3-19606.0', '9-25162.0'}
2014-10-05 15:30:00	2014-10-05 16:00:00	{'3-18507.0', '19-16542.0', '9-23108.0'}
2014-10-05 16:00:00	2014-10-05 16:30:00	{'3-19884.0', '9-24717.0'}
2014-10-05 16:30:00	2014-10-05 17:00:00	{'19-16755.0', '3-18448.0', '9-23226.0'}
2014-10-05 17:00:00	2014-10-05 17:30:00	{'3-19822.0', '9-24714.0'}
2014-10-05 17:30:00	2014-10-05 18:00:00	{'5-2485.0', '9-23338.0', '19-15565.0', '3-18787.0'}
2014-10-05 18:00:00	2014-10-05 18:30:00	{'5-20807.0', '9-24807.0', '3-19841.0'}
2014-10-05 18:30:00	2014-10-05 19:00:00	{'19-14840.0', '9-23139.0', '5-19440.0', '3-18384.0'}
2014-10-05 19:00:00	2014-10-05 19:30:00	{'20-180941.0', '9-24672.5', '3-19771.0', '5-21273.0'}
2014-10-05 19:30:00	2014-10-05 20:00:00	{'3-18491.0', '20-130189.0', '9-23100.0', '5-20087.0'}
2014-10-05 20:00:00	2014-10-05 20:30:00	{'5-21290.0', '20-4299.0', '9-24617.0', '3-19749.0'}
2014-10-05 20:30:00	2014-10-05 21:00:00	{'9-23007.0', '20-4378.0', '3-18563.0'}
2014-10-05 21:00:00	2014-10-05 21:30:00	{'9-24960.5', '5-8023.0', '19-775.0', '3-34071.0'}
2014-10-05 21:30:00	2014-10-05 22:00:00	{'5-19507.0', '3-49593.0', '9-23222.0'}
2014-10-05 22:00:00	2014-10-05 22:30:00	{'9-24790.0', '19-4197.0', '3-51598.0'}
2014-10-05 22:30:00	2014-10-05 23:00:00	{'3-48734.0', '9-23101.0'}
2014-10-06 10:30:00	2014-10-06 11:00:00	{'9-22480.0', '3-2717.0'}
2014-10-06 11:00:00	2014-10-06 11:30:00	{'9-24292.5', '3-52772.0'}
2014-10-06 11:30:00	2014-10-06 12:00:00	{'9-22764.5', '3-48699.0'}
2014-10-06 12:00:00	2014-10-06 12:30:00	{'9-24399.0', '3-52671.0'}
2014-10-06 12:30:00	2014-10-06 13:00:00	{'3-45992.5', '9-22805.0'}
2014-10-06 13:00:00	2014-10-06 13:30:00	{'3-21401.0', '9-24434.0'}
2014-10-06 13:30:00	2014-10-06 14:00:00	{'9-23527.0', '3-31391.0'}
2014-10-06 14:00:00	2014-10-06 14:30:00	{'19-23351.0', '9-24896.0', '3-53135.0'}
2014-10-06 14:30:00	2014-10-06 15:00:00	{'3-50472.0', '9-23010.0'}
2014-10-06 15:00:00	2014-10-06 15:30:00	{'3-54034.0', '19-20217.0', '9-24841.0'}
2014-10-06 15:30:00	2014-10-06 16:00:00	{'3-41456.0', '9-23298.0'}
2014-10-06 16:00:00	2014-10-06 16:30:00	{'3-23882.0', '9-24391.0', '19-17256.0'}
2014-10-06 16:30:00	2014-10-06 17:00:00	{'9-22738.0', '3-16485.0'}
2014-10-06 17:00:00	2014-10-06 17:30:00	{'3-39485.0', '19-13241.0', '9-24463.0'}
2014-10-06 17:30:00	2014-10-06 18:00:00	{'3-19098.0', '9-22890.0'}
2014-10-06 18:00:00	2014-10-06 18:30:00	{'19-14819.0', '3-28829.0', '9-24464.0'}
2014-10-06 18:30:00	2014-10-06 19:00:00	{'9-22921.0', '3-48074.0'}
2014-10-06 19:00:00	2014-10-06 19:30:00	{'21-64652.0', '9-24758.5', '19-20542.0', '3-48028.5'}
2014-10-06 19:30:00	2014-10-06 20:00:00	{'3-22185.0', '9-22896.0'}
2014-10-06 20:00:00	2014-10-06 20:30:00	{'3-52600.5', '9-24879.0'}
2014-10-06 20:30:00	2014-10-06 21:00:00	{'19-3215.0', '9-23208.0', '3-31686.0', '22-286.0'}
2014-10-06 21:00:00	2014-10-06 21:30:00	{'22-327613.0', '3-16330.0', '5-12344.0', '9-24454.0'}
2014-10-06 21:30:00	2014-10-06 22:00:00	{'9-22874.0', '19-6048.0', '22-66018.0', '3-15265.0', '5-18863.0'}
2014-10-06 22:00:00	2014-10-06 22:30:00	{'6-23140.0', '3-16309.0', '9-29099.0', '22-292677.0'}
2014-10-06 22:30:00	2014-10-06 23:00:00	{'6-25840.0', '19-8072.0', '9-26744.0', '3-15249.0'}
2014-10-07 16:30:00	2014-10-07 17:00:00	{'9-22606.0', '3-7666.0'}
2014-10-07 17:00:00	2014-10-07 17:30:00	{'19-12043.0', '3-47385.0', '9-24261.0'}
2014-10-07 17:30:00	2014-10-07 18:00:00	{'3-42869.0', '9-22858.0'}
2014-10-07 18:00:00	2014-10-07 18:30:00	{'19-7192.0', '9-24600.0', '3-52719.0'}
2014-10-07 18:30:00	2014-10-07 19:00:00	{'9-22921.0', '3-48994.0'}
2014-10-07 19:00:00	2014-10-07 19:30:00	{'9-24243.5', '19-2508.0', '3-19251.5'}
2014-10-07 19:30:00	2014-10-07 20:00:00	{'9-22742.0', '3-15179.0'}
2014-10-07 20:00:00	2014-10-07 20:30:00	{'19-8509.0', '5-13811.0', '3-16195.0', '9-24481.0'}
2014-10-07 20:30:00	2014-10-07 21:00:00	{'3-15267.0', '5-19877.0', '9-22700.0'}
2014-10-07 21:00:00	2014-10-07 21:30:00	{'3-16239.0', '9-24445.0', '19-10112.0', '5-20385.0'}
2014-10-07 21:30:00	2014-10-07 22:00:00	{'9-22878.0', '5-18919.0', '3-15166.0'}
2014-10-08 11:00:00	2014-10-08 11:30:00	{'3-27058.0', '9-24447.0'}
2014-10-08 11:30:00	2014-10-08 12:00:00	{'9-23107.0', '19-17275.0', '3-15367.5'}
2014-10-08 12:00:00	2014-10-08 12:30:00	{'3-19274.0', '9-25352.0'}
2014-10-08 12:30:00	2014-10-08 13:00:00	{'9-23266.0', '19-22355.0', '3-21261.0'}
2014-10-08 13:00:00	2014-10-08 13:30:00	{'9-24469.5', '3-25253.5'}
2014-10-08 13:30:00	2014-10-08 14:00:00	{'3-31114.0', '9-23261.0', '19-17762.0'}
2014-10-08 14:00:00	2014-10-08 14:30:00	{'9-24671.0', '3-38394.0'}
2014-10-08 14:30:00	2014-10-08 15:00:00	{'19-12264.0', '3-29333.0', '9-22955.0'}
2014-10-08 15:00:00	2014-10-08 15:30:00	{'3-22373.0', '9-24530.0'}
2014-10-08 15:30:00	2014-10-08 16:00:00	{'19-14250.0', '9-22988.0', '3-18272.0'}
2014-10-09 09:30:00	2014-10-09 10:00:00	{'9-22816.0', '3-23870.0'}
2014-10-09 10:00:00	2014-10-09 10:30:00	{'9-24512.0', '3-50272.0'}
2014-10-09 10:30:00	2014-10-09 11:00:00	{'9-23165.0', '3-49879.0'}
2014-10-09 11:00:00	2014-10-09 11:30:00	{'19-20207.0', '9-24524.0', '3-21999.5'}
2014-10-09 11:30:00	2014-10-09 12:00:00	{'9-22864.5', '3-20113.5'}
2014-10-09 12:00:00	2014-10-09 12:30:00	{'22-81289.0', '9-34809.5', '19-122.0', '3-21998.0'}
2014-10-09 12:30:00	2014-10-09 13:00:00	{'22-273774.0', '9-33828.5', '3-19843.0'}
2014-10-09 13:00:00	2014-10-09 13:30:00	{'9-36362.0', '3-21247.0', '22-147140.0'}
2014-10-09 13:30:00	2014-10-09 14:00:00	{'3-20463.0', '9-33723.0', '19-25228.0'}
2014-10-09 14:00:00	2014-10-09 14:30:00	{'3-23794.0', '9-26676.0'}
2014-10-09 14:30:00	2014-10-09 15:00:00	{'19-17490.0', '9-23008.0', '3-22759.0'}
2014-10-09 15:00:00	2014-10-09 15:30:00	{'9-24365.0', '3-26173.0'}
2014-10-09 15:30:00	2014-10-09 16:00:00	{'3-35493.0', '9-22859.0', '19-14233.0'}
2014-10-09 16:00:00	2014-10-09 16:30:00	{'9-24669.0', '3-55686.0'}
2014-10-09 16:30:00	2014-10-09 17:00:00	{'9-23076.0', '3-50074.0', '19-8563.0'}
2014-10-09 17:00:00	2014-10-09 17:30:00	{'9-24538.0', '3-44544.5'}
2014-10-12 15:00:00	2014-10-12 15:30:00	{'3-3345.0', '5-1464.0', '9-24264.5'}
2014-10-12 15:30:00	2014-10-12 16:00:00	{'9-22912.0', '3-15810.0', '5-18806.0', '6-12078.0'}
2014-10-12 16:00:00	2014-10-12 16:30:00	{'3-16570.0', '9-24417.0'}
2014-10-12 16:30:00	2014-10-12 17:00:00	{'3-15154.0', '9-22832.5'}
2014-10-12 17:00:00	2014-10-12 17:30:00	{'3-16380.0', '9-24460.0'}
2014-10-12 17:30:00	2014-10-12 18:00:00	{'3-15356.0', '9-22851.0'}
2014-10-12 18:00:00	2014-10-12 18:30:00	{'9-24400.0', '19-18745.0', '3-16369.0'}
2014-10-12 18:30:00	2014-10-12 19:00:00	{'9-22774.0', '3-15253.0'}
2014-10-12 19:00:00	2014-10-12 19:30:00	{'19-11178.0', '3-16349.0', '9-24257.0'}
2014-10-12 19:30:00	2014-10-12 20:00:00	{'9-22705.0', '3-15308.5'}
2014-10-12 20:00:00	2014-10-12 20:30:00	{'19-2141.0', '3-16235.5', '9-24349.0'}
2014-10-12 20:30:00	2014-10-12 21:00:00	{'9-22765.0', '3-15248.0'}
2014-10-12 21:00:00	2014-10-12 21:30:00	{'9-24576.0', '3-16389.0'}
2014-10-12 21:30:00	2014-10-12 22:00:00	{'9-22939.0', '3-15220.5'}
2014-10-12 22:00:00	2014-10-12 22:30:00	{'3-16550.5', '9-24292.0'}
2014-10-12 22:30:00	2014-10-12 23:00:00	{'3-15297.5', '6-899.0', '19-17326.0', '9-22695.0'}
2014-10-12 23:00:00	2014-10-12 23:30:00	{'6-29030.0', '3-16358.5', '9-24244.5'}
2014-10-12 23:30:00	2014-10-12 00:00:00	{'3-15278.0', '19-9567.0', '9-22854.0'}
2014-10-13 00:00:00	2014-10-13 00:30:00	{'3-16333.0', '9-24293.0'}
2014-10-13 00:30:00	2014-10-13 01:00:00	{'19-2062.0', '3-15306.0', '9-22765.0'}
2014-10-13 01:00:00	2014-10-13 01:30:00	{'9-24441.0', '3-16313.5'}
2014-10-13 01:30:00	2014-10-13 02:00:00	{'3-15309.0', '9-22936.0'}
2014-10-13 02:00:00	2014-10-13 02:30:00	{'9-24858.0', '3-16361.5'}
2014-10-13 02:30:00	2014-10-13 03:00:00	{'3-15322.0', '9-23305.0'}
2014-10-13 03:00:00	2014-10-13 03:30:00	{'3-16348.0', '9-24993.0', '19-16918.0'}
2014-10-13 03:30:00	2014-10-13 04:00:00	{'3-15277.0', '9-23363.0'}
2014-10-13 04:00:00	2014-10-13 04:30:00	{'3-16360.0', '9-24434.0', '19-7582.0'}
2014-10-13 04:30:00	2014-10-13 05:00:00	{'9-22934.0', '3-15277.0'}
2014-10-13 05:00:00	2014-10-13 05:30:00	{'3-16359.0', '9-24414.0'}
2014-10-13 05:30:00	2014-10-13 06:00:00	{'3-15291.0', '9-22897.0'}
2014-10-13 06:00:00	2014-10-13 06:30:00	{'9-24367.5', '3-16434.0'}
2014-10-13 06:30:00	2014-10-13 07:00:00	{'9-23005.0', '19-20874.0', '3-15351.0'}
2014-10-13 07:00:00	2014-10-13 07:30:00	{'3-16327.0', '9-24504.0'}
2014-10-13 07:30:00	2014-10-13 08:00:00	{'19-11659.0', '3-15427.0', '9-23072.0'}
2014-10-13 08:00:00	2014-10-13 08:30:00	{'3-16382.5', '9-24404.0'}
2014-10-13 08:30:00	2014-10-13 09:00:00	{'9-22904.0', '3-15375.0', '19-1832.0'}
2014-10-13 09:00:00	2014-10-13 09:30:00	{'9-24437.0', '3-16313.0'}
2014-10-13 09:30:00	2014-10-13 10:00:00	{'9-22826.0', '3-15277.0'}
2014-10-13 10:00:00	2014-10-13 10:30:00	{'3-16354.0', '9-24355.0'}
2014-10-13 10:30:00	2014-10-13 11:00:00	{'3-15275.0', '9-22736.0'}
2014-10-13 11:00:00	2014-10-13 11:30:00	{'3-22624.5', '19-22880.0', '9-25215.5'}
2014-10-13 11:30:00	2014-10-13 12:00:00	{'9-23794.0', '3-26616.0'}
2014-10-13 12:00:00	2014-10-13 12:30:00	{'19-10408.0', '9-24967.0', '3-28601.0'}
2014-10-13 12:30:00	2014-10-13 13:00:00	{'3-23172.5', '9-23253.0'}
2014-10-13 13:00:00	2014-10-13 13:30:00	{'9-24852.0', '3-22317.5', '19-372.0'}
2014-10-13 13:30:00	2014-10-13 14:00:00	{'3-18340.0', '9-23292.0'}
2014-10-13 14:00:00	2014-10-13 14:30:00	{'3-21588.5', '9-24798.0'}
2014-10-13 14:30:00	2014-10-13 15:00:00	{'9-23203.0', '19-21186.0', '3-16963.0'}
2014-10-13 15:00:00	2014-10-13 15:30:00	{'9-24865.0', '3-18234.0'}
2014-10-13 15:30:00	2014-10-13 16:00:00	{'3-18966.0', '19-14474.0', '9-23111.5'}
2014-10-13 16:00:00	2014-10-13 16:30:00	{'9-24689.5', '3-21325.0'}
2014-10-13 16:30:00	2014-10-13 17:00:00	{'9-23321.5', '19-7180.0', '3-36003.0'}
2014-10-13 17:00:00	2014-10-13 17:30:00	{'9-25157.0', '3-53307.0'}
2014-10-13 17:30:00	2014-10-13 18:00:00	{'3-50952.5', '9-23530.0'}
2014-10-13 18:00:00	2014-10-13 18:30:00	{'3-48125.0', '9-24975.0'}
2014-10-13 18:30:00	2014-10-13 19:00:00	{'9-22885.0', '3-18824.0'}
2014-10-13 19:00:00	2014-10-13 19:30:00	{'3-19766.0', '9-24484.0', '19-18718.0'}
2014-10-13 19:30:00	2014-10-13 20:00:00	{'3-18594.0', '9-22926.0'}
2014-10-13 20:00:00	2014-10-13 20:30:00	{'3-20746.0', '5-3983.0', '19-20352.0', '9-24388.5'}
2014-10-13 20:30:00	2014-10-13 21:00:00	{'9-22874.0', '5-19800.0', '3-16044.5'}
2014-10-13 21:00:00	2014-10-13 21:30:00	{'3-17101.0', '5-21073.0', '9-24405.0', '19-12690.0'}
2014-10-13 21:30:00	2014-10-13 22:00:00	{'9-22883.0', '3-15967.0', '5-19607.0'}
2014-10-13 22:00:00	2014-10-13 22:30:00	{'3-17075.0', '5-20068.5', '9-24504.5', '19-8508.0'}
2014-10-13 22:30:00	2014-10-13 23:00:00	{'3-15950.0', '6-6153.0', '9-22879.5'}
2014-10-13 23:00:00	2014-10-13 23:30:00	{'3-17089.0', '9-25908.0', '19-848.0'}
2014-10-13 23:30:00	2014-10-13 00:00:00	{'3-15960.5', '9-23102.0'}
2014-10-14 00:00:00	2014-10-14 00:30:00	{'9-24468.0', '3-20459.0'}
2014-10-14 00:30:00	2014-10-14 01:00:00	{'3-19256.0', '9-23008.0'}
2014-10-14 01:00:00	2014-10-14 01:30:00	{'3-20527.0', '9-24821.0'}
2014-10-14 01:30:00	2014-10-14 02:00:00	{'9-23079.0', '3-19121.0', '19-15878.0'}
2014-10-14 02:00:00	2014-10-14 02:30:00	{'9-24686.0', '3-20443.0'}
2014-10-14 02:30:00	2014-10-14 03:00:00	{'9-22826.0', '19-8162.0', '3-19136.0'}
2014-10-14 03:00:00	2014-10-14 03:30:00	{'3-20507.5', '9-24666.0'}
2014-10-14 03:30:00	2014-10-14 04:00:00	{'3-19164.0', '9-23108.0'}
2014-10-14 04:00:00	2014-10-14 04:30:00	{'9-24475.0', '3-20580.0'}
2014-10-14 04:30:00	2014-10-14 05:00:00	{'9-23017.0', '3-19260.0'}
2014-10-14 05:00:00	2014-10-14 05:30:00	{'3-20554.0', '9-24386.0'}
2014-10-14 05:30:00	2014-10-14 06:00:00	{'9-22935.0', '3-19238.0'}
2014-10-14 06:00:00	2014-10-14 06:30:00	{'9-24542.0', '19-14057.0', '3-20625.0'}
2014-10-14 06:30:00	2014-10-14 07:00:00	{'3-19314.0', '9-23139.0', '4-103726.5'}
2014-10-14 07:00:00	2014-10-14 07:30:00	{'19-2150.0', '9-24481.0', '3-20597.0'}
2014-10-14 07:30:00	2014-10-14 08:00:00	{'9-23354.0', '3-19296.0'}
2014-10-14 08:00:00	2014-10-14 08:30:00	{'3-20564.0', '9-24521.0'}
2014-10-14 08:30:00	2014-10-14 09:00:00	{'3-19223.0', '9-22893.5'}
2014-10-14 09:00:00	2014-10-14 09:30:00	{'9-24406.0', '3-20632.0'}
2014-10-14 09:30:00	2014-10-14 10:00:00	{'19-15165.0', '3-19327.0', '9-22947.0'}
2014-10-14 10:00:00	2014-10-14 10:30:00	{'9-24499.0', '3-20504.0'}
2014-10-14 10:30:00	2014-10-14 11:00:00	{'9-22738.0', '3-26377.0', '19-9292.0'}
2014-10-14 11:00:00	2014-10-14 11:30:00	{'9-24590.0', '3-54884.0'}
2014-10-14 11:30:00	2014-10-14 12:00:00	{'3-51556.0', '9-23091.0'}
2014-10-14 12:00:00	2014-10-14 12:30:00	{'9-24637.0', '3-47520.0'}
2014-10-14 12:30:00	2014-10-14 13:00:00	{'3-23195.0', '9-23018.0'}
2014-10-14 13:00:00	2014-10-14 13:30:00	{'9-24527.5', '19-22845.0', '3-22213.0', '21-142861.0'}
2014-10-14 13:30:00	2014-10-14 14:00:00	{'3-25211.0', '9-23501.0'}
2014-10-14 14:00:00	2014-10-14 14:30:00	{'9-24618.0', '19-9395.0', '3-46355.0'}
2014-10-14 14:30:00	2014-10-14 15:00:00	{'9-23062.0', '3-20537.0'}
2014-10-14 15:00:00	2014-10-14 15:30:00	{'9-24409.0', '3-21870.0'}
2014-10-14 15:30:00	2014-10-14 16:00:00	{'9-22952.0', '3-20538.5'}
2014-10-14 16:00:00	2014-10-14 16:30:00	{'3-21059.0', '9-24595.0'}
2014-10-14 16:30:00	2014-10-14 17:00:00	{'19-21736.0', '3-35803.0', '9-23223.0'}
2014-10-14 17:00:00	2014-10-14 17:30:00	{'9-25088.0', '3-54745.0'}
2014-10-14 17:30:00	2014-10-14 18:00:00	{'9-23662.0', '3-52598.0', '19-11022.0'}
2014-10-14 18:00:00	2014-10-14 18:30:00	{'3-55755.5', '9-25055.0'}
2014-10-14 18:30:00	2014-10-14 19:00:00	{'3-20928.0', '19-1140.0', '9-23316.0'}
2014-10-14 19:00:00	2014-10-14 19:30:00	{'9-24570.0', '3-16522.0'}
2014-10-14 19:30:00	2014-10-14 20:00:00	{'3-15507.0', '9-22937.0'}
2014-10-14 20:00:00	2014-10-14 20:30:00	{'3-16569.5', '9-24531.0'}
2014-10-14 20:30:00	2014-10-14 21:00:00	{'9-22946.0', '3-15456.0'}
2014-10-14 21:00:00	2014-10-14 21:30:00	{'19-16287.0', '3-16502.0', '9-24352.0'}
2014-10-14 21:30:00	2014-10-14 22:00:00	{'9-22894.0', '3-15389.0'}
2014-10-14 22:00:00	2014-10-14 22:30:00	{'19-13187.0', '9-24505.0', '5-18859.0', '3-21794.0'}
2014-10-14 22:30:00	2014-10-14 23:00:00	{'3-31203.0', '5-20184.0', '9-22865.0'}
2014-10-15 10:30:00	2014-10-15 11:00:00	{'9-23360.0', '3-44485.5'}
2014-10-15 11:00:00	2014-10-15 11:30:00	{'19-19549.0', '3-52513.0', '9-25024.0'}
2014-10-15 11:30:00	2014-10-15 12:00:00	{'9-23116.5', '3-38640.0'}
2014-10-15 12:00:00	2014-10-15 12:30:00	{'19-3665.0', '3-26447.0', '9-25797.0'}
2014-10-15 12:30:00	2014-10-15 13:00:00	{'3-20600.0', '9-23401.0'}
2014-10-15 13:00:00	2014-10-15 13:30:00	{'9-25080.5', '3-21042.0'}
2014-10-15 13:30:00	2014-10-15 14:00:00	{'9-23329.0', '19-25386.0', '3-17467.0'}
2014-10-15 14:00:00	2014-10-15 14:30:00	{'19-48.0', '3-18784.0', '9-24867.0'}
2014-10-15 14:30:00	2014-10-15 15:00:00	{'9-23197.0', '3-18776.0', '19-18136.0'}
2014-10-15 15:00:00	2014-10-15 15:30:00	{'9-24774.5', '3-23154.0'}
2014-10-15 15:30:00	2014-10-15 16:00:00	{'3-19100.0', '9-22883.0', '19-9861.0'}
2014-10-15 16:00:00	2014-10-15 16:30:00	{'9-24383.5', '3-20229.0'}
2014-10-15 16:30:00	2014-10-15 17:00:00	{'19-2956.0', '9-22943.0', '3-19309.0'}
2014-10-15 17:00:00	2014-10-15 17:30:00	{'9-24631.0', '3-48703.0'}
2014-10-15 17:30:00	2014-10-15 18:00:00	{'19-269.0', '3-48342.0', '9-23111.0'}
2014-10-15 18:00:00	2014-10-15 18:30:00	{'3-51816.0', '9-24567.0'}
2014-10-15 18:30:00	2014-10-15 19:00:00	{'3-34647.0', '9-22953.0'}
2014-10-15 19:00:00	2014-10-15 19:30:00	{'9-24542.0', '20-107498.0', '3-18591.0', '19-32322.0'}
2014-10-15 19:30:00	2014-10-15 20:00:00	{'5-436.0', '9-22913.0', '3-17157.0'}
2014-10-15 20:00:00	2014-10-15 20:30:00	{'3-18545.5', '5-21374.0', '9-24501.0', '19-28493.0'}
2014-10-15 20:30:00	2014-10-15 21:00:00	{'5-19841.0', '3-17491.0', '9-22991.0'}
2014-10-15 21:00:00	2014-10-15 21:30:00	{'5-20168.0', '3-18079.0', '19-23231.0', '9-24677.0'}
2014-10-15 21:30:00	2014-10-15 22:00:00	{'9-22962.5', '3-16861.0'}
2014-07-06 15:00:00	2014-07-06 15:30:00	{'4-41735.0', '19-20335.0', '24-4983.0'}
2014-07-09 07:00:00	2014-07-09 07:30:00	{'4-62329.0', '23-15236.0', '24-4340.0'}
2014-08-13 07:00:00	2014-08-13 07:30:00	{'8-5662.0', '23-14988.0', '4-55855.0', '20-4647.0', '17-5862.0', '19-6456.0'}
2014-08-28 07:00:00	2014-08-28 07:30:00	{'24-4366.5', '4-50111.0', '8-5718.0', '23-15095.0', '17-4536.0'}
2014-09-17 06:00:00	2014-09-17 06:30:00	{'23-15210.0', '4-37084.0', '9-24218.0', '19-8892.0', '24-4487.0'}
2014-09-26 06:00:00	2014-09-26 06:30:00	{'9-24194.0', '4-5612.0', '23-15430.0', '20-4673.0', '24-4598.0'}
